content,timestamp,platform,stock_name,label
개미 물량 외인이 다 받으면서 가는중 이러니 개미는 돈 벌어,2024-11-15T14:56:15+09:00,toss,삼성전자,
"일단 외인 다 매도때림
개인은 말할것도 없음

지금 환율보면 답은 이미 나왔음

결론 국가 뭐됨",2024-12-04T00:13:37+09:00,toss,삼성전자,
주말 푹쉬고 다음주 보자,2025-02-21T16:32:08+09:00,toss,삼성전자,
8만전자 가기 전에,2024-03-21T22:24:31+09:00,toss,삼성전자,
100원 오른거 실화냐,2024-12-13T15:27:50+09:00,toss,삼성전자,
전자야 힘내죠,2024-05-21T14:47:44+09:00,toss,삼성전자,
외국인은 한결같구나 그만 좀 팔아라,2024-10-18T11:47:58+09:00,toss,삼성전자,
"잘나온거였네
재진입은 너무무섭네요",2024-11-14T19:35:19+09:00,toss,삼성전자,
진짜어이상실 개씨레기기업,2024-03-15T15:36:02+09:00,toss,삼성전자,
"올햐 주식시장에서 내가 가장 발못한 일이 있다면 
삼성전자 주식을 산 것일 것이며 물타기한 것이다",2024-11-06T11:19:02+09:00,toss,삼성전자,
오늘이 그날이네,2024-03-26T10:13:52+09:00,toss,삼성전자,
오늘빼고 근3일동안 국내개미들만 다나갔넹 외주기관은 들어오느라 바쁨데 오르긴하겠네용,2023-11-14T09:03:41+09:00,toss,삼성전자,
5만아래로 진입,2024-11-14T16:14:59+09:00,toss,삼성전자,
8300원까지는 가줄수 있자나,2024-06-20T09:34:00+09:00,toss,삼성전자,
아 어제 괜히들어왔네,2024-12-04T08:53:50+09:00,toss,삼성전자,
어젠 틀렸네요,2024-10-24T16:12:09+09:00,toss,삼성전자,
민주당찍은것들 반성해라,2024-09-10T13:43:55+09:00,toss,삼성전자,
7에 돌아올게,2024-07-12T09:30:39+09:00,toss,삼성전자,
