content,timestamp,platform,stock_name,label
오늘도 줍줍 추미애애,2024-10-24T09:16:55+09:00,toss,삼성전자,
분명히 사람들이 금투세때문에 떨어지는거라고 했는데,2024-11-05T09:21:45+09:00,toss,삼성전자,
"삼성이결국선량한개미만
잡아먹네
외국인과기관은이미하루전에
정보얻고사서모두빠져나가고
조컸다
삼성아",2024-11-18T13:22:16+09:00,toss,삼성전자,
첫거래 46주 62700에 사다,2024-09-24T11:03:22+09:00,toss,삼성전자,
저는 일단 국내만 2주씩 둘 있는데요 떨어질 때 사는 가없는 돈으로 투자라고 하기에는 진짜 불안 하내요,2023-07-04T16:53:44+09:00,toss,삼성전자,
60일선 단타매수,2024-04-23T02:14:57+09:00,toss,삼성전자,
개미들이 다 포스코랑 에코프로A086520에 홀딩중이라 삼성전자A005930는 거래량 아래로 밀려났네요,2023-07-25T09:19:09+09:00,toss,삼성전자,
"과매도 구간 진입으로 판단되네요

오늘이 바닥이라고 할 수는 없지만 매수는 유효할듯

기존 악재로 더 내리기엔 무리가 아닌지

조금씩 모아갑시다",2024-09-10T10:18:08+09:00,toss,삼성전자,
어디까지 내려갈려나,2025-02-03T12:48:01+09:00,toss,삼성전자,
이런말 잘안하는데 삼성전자A005930 너는 해도해도 너무 하는 구나 오늘도 이러면 어쩌냐,2023-08-22T08:47:23+09:00,toss,삼성전자,
대장주 반등 펄럭,2024-10-14T13:55:53+09:00,toss,삼성전자,
오늘 상한번 치자,2023-10-11T10:10:09+09:00,toss,삼성전자,
화이팅,2025-01-08T20:50:49+09:00,toss,삼성전자,
5만에서 추매하면 좋을거같네요,2025-02-03T09:12:36+09:00,toss,삼성전자,
"그래도 삼성인데 하는 마음으로 언젠간 오르겠지 잡고 있습니다 미장에서 수익나는걸보면 이거팔고 넘어가면 이정도 손해는 금방 복구하겠다 싶으면서도 우리나라 기업이 잘 되어야지 하는 얄팍한 애국심으로 버티고 있네요 
매일매일 던지고 도망가고 싶은 마음입니다",2025-01-17T21:25:24+09:00,toss,삼성전자,
백원이라도 올라라,2024-12-02T14:43:24+09:00,toss,삼성전자,
외인 654만 다음주 너무 기대됩니다,2024-08-16T15:57:07+09:00,toss,삼성전자,
누굴 믿고 함께 가시겠습니까,2025-03-19T14:43:11+09:00,toss,삼성전자,
